gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000183963.18	6	ENST00000333137.11	4
ENSG00000183963.18	6	ENST00000612341.4	2
ENSG00000183978.8	27	ENST00000328434.8	27
ENSG00000184005.11	10	ENST00000328299.4	3
ENSG00000184005.11	10	ENST00000464140.1	2
ENSG00000184005.11	10	ENST00000621530.1	5
ENSG00000184007.22	10	ENST00000489313.1	1
ENSG00000184007.22	10	ENST00000602683.5	1
ENSG00000184007.22	10	ENST00000602725.5	7
ENSG00000184007.22	10	ENST00000649841.1	1
ENSG00000184009.12	4695	ENST00000570382.1	2
ENSG00000184009.12	4695	ENST00000573283.7	1774
ENSG00000184009.12	4695	ENST00000574671.5	169
ENSG00000184009.12	4695	ENST00000575842.5	148
ENSG00000184009.12	4695	ENST00000576209.5	212
ENSG00000184009.12	4695	ENST00000576544.5	2388
ENSG00000184009.12	4695	ENST00000576917.5	1
ENSG00000184009.12	4695	ENST00000644774.1	1
ENSG00000184014.8	83	ENST00000328194.8	20
ENSG00000184014.8	83	ENST00000527700.5	51
ENSG00000184014.8	83	ENST00000528725.5	6
ENSG00000184014.8	83	ENST00000529977.5	2
ENSG00000184014.8	83	ENST00000530044.5	3
ENSG00000184014.8	83	ENST00000533737.5	1
ENSG00000184047.20	48	ENST00000267169.11	1
ENSG00000184047.20	48	ENST00000342392.3	12
ENSG00000184047.20	48	ENST00000353548.11	3
ENSG00000184047.20	48	ENST00000464942.7	26
ENSG00000184047.20	48	ENST00000474004.6	1
ENSG00000184047.20	48	ENST00000489781.3	3
ENSG00000184047.20	48	ENST00000644509.1	1
ENSG00000184047.20	48	ENST00000645569.1	1
ENSG00000184056.15	12	ENST00000333371.8	7
ENSG00000184056.15	12	ENST00000574755.5	5
ENSG00000184060.11	14	ENST00000330889.8	4
ENSG00000184060.11	14	ENST00000470962.1	3
ENSG00000184060.11	14	ENST00000480980.1	5
ENSG00000184060.11	14	ENST00000580525.5	2
ENSG00000184076.13	22	ENST00000330029.6	18
ENSG00000184076.13	22	ENST00000401406.3	4
ENSG00000184110.15	704	ENST00000331666.11	553
ENSG00000184110.15	704	ENST00000395587.5	16
ENSG00000184110.15	704	ENST00000565932.5	61
ENSG00000184110.15	704	ENST00000566501.5	3
ENSG00000184110.15	704	ENST00000566866.5	71
ENSG00000184117.12	7	ENST00000216121.12	7
ENSG00000184154.15	18	ENST00000289488.7	2
ENSG00000184154.15	18	ENST00000423494.6	1
ENSG00000184154.15	18	ENST00000535883.6	13
ENSG00000184154.15	18	ENST00000538478.5	2
ENSG00000184162.15	1	ENST00000331552.12	1
ENSG00000184163.3	1	ENST00000330388.2	1
ENSG00000184164.15	41	ENST00000328268.9	37
ENSG00000184164.15	41	ENST00000404488.7	2
ENSG00000184164.15	41	ENST00000487969.1	2
ENSG00000184178.16	97	ENST00000388940.8	49
ENSG00000184178.16	97	ENST00000401642.8	48
ENSG00000184182.19	58	ENST00000272930.9	46
ENSG00000184182.19	58	ENST00000409332.5	1
ENSG00000184182.19	58	ENST00000409953.5	1
ENSG00000184182.19	58	ENST00000416292.5	1
ENSG00000184182.19	58	ENST00000417231.5	3
ENSG00000184182.19	58	ENST00000434655.5	2
ENSG00000184182.19	58	ENST00000441728.6	3
ENSG00000184182.19	58	ENST00000455999.5	1
ENSG00000184203.8	43	ENST00000413183.3	1
ENSG00000184203.8	43	ENST00000438848.5	4
ENSG00000184203.8	43	ENST00000460437.1	3
ENSG00000184203.8	43	ENST00000462906.1	4
ENSG00000184203.8	43	ENST00000618156.5	31
ENSG00000184205.14	168	ENST00000375442.8	168
ENSG00000184208.12	6	ENST00000472110.3	4
ENSG00000184208.12	6	ENST00000656592.1	2
ENSG00000184209.15	21	ENST00000412157.2	1
ENSG00000184209.15	21	ENST00000526639.3	18
ENSG00000184209.15	21	ENST00000527158.2	2
ENSG00000184216.14	28	ENST00000369973.7	6
ENSG00000184216.14	28	ENST00000369974.6	1
ENSG00000184216.14	28	ENST00000369980.8	5
ENSG00000184216.14	28	ENST00000429936.6	1
ENSG00000184216.14	28	ENST00000437278.5	14
ENSG00000184216.14	28	ENST00000455690.5	1
ENSG00000184220.12	10	ENST00000489081.5	10
ENSG00000184226.15	11	ENST00000377861.4	11
ENSG00000184232.9	4	ENST00000328965.9	1
ENSG00000184232.9	4	ENST00000531220.1	3
ENSG00000184271.17	3	ENST00000636068.1	1
ENSG00000184271.17	3	ENST00000636728.1	2
ENSG00000184277.13	36	ENST00000333202.8	7
ENSG00000184277.13	36	ENST00000347970.7	22
ENSG00000184277.13	36	ENST00000428002.6	6
ENSG00000184277.13	36	ENST00000560013.5	1
ENSG00000184281.15	104	ENST00000333256.11	83
ENSG00000184281.15	104	ENST00000380992.5	3
ENSG00000184281.15	104	ENST00000380996.9	7
ENSG00000184281.15	104	ENST00000435795.5	1
ENSG00000184281.15	104	ENST00000440813.1	1
ENSG00000184281.15	104	ENST00000451491.2	9
ENSG00000184305.15	1	ENST00000432775.6	1
ENSG00000184307.16	9	ENST00000478793.1	9
ENSG00000184361.13	1	ENST00000588866.5	1
ENSG00000184371.14	11	ENST00000420111.6	11
ENSG00000184381.20	18	ENST00000663895.1	1
ENSG00000184381.20	18	ENST00000665987.1	1
ENSG00000184381.20	18	ENST00000667521.1	9
ENSG00000184381.20	18	ENST00000668949.1	1
ENSG00000184381.20	18	ENST00000671093.1	6
ENSG00000184384.14	17	ENST00000618849.1	17
ENSG00000184385.2	1	ENST00000329015.2	1
ENSG00000184428.13	8	ENST00000329245.9	6
ENSG00000184428.13	8	ENST00000523676.5	2
ENSG00000184432.10	178	ENST00000333188.10	135
ENSG00000184432.10	178	ENST00000507777.5	43
ENSG00000184436.12	55	ENST00000215742.9	4
ENSG00000184436.12	55	ENST00000399133.2	32
ENSG00000184436.12	55	ENST00000466670.1	2
ENSG00000184436.12	55	ENST00000471073.1	5
ENSG00000184436.12	55	ENST00000498406.1	12
ENSG00000184445.12	20	ENST00000333479.12	18
ENSG00000184445.12	20	ENST00000450485.6	1
ENSG00000184445.12	20	ENST00000534995.1	1
ENSG00000184465.16	2	ENST00000649806.1	2
ENSG00000184470.21	19	ENST00000334363.14	3
ENSG00000184470.21	19	ENST00000400519.6	1
ENSG00000184470.21	19	ENST00000400521.7	2
ENSG00000184470.21	19	ENST00000487165.5	1
ENSG00000184470.21	19	ENST00000491939.6	12
ENSG00000184481.17	10	ENST00000341558.3	5
ENSG00000184481.17	10	ENST00000374259.8	5
ENSG00000184489.12	32	ENST00000329397.5	28
ENSG00000184489.12	32	ENST00000349124.2	1
ENSG00000184489.12	32	ENST00000521578.6	3
ENSG00000184500.16	11	ENST00000394236.9	9
ENSG00000184500.16	11	ENST00000648381.1	2
ENSG00000184508.12	11	ENST00000330334.7	3
ENSG00000184508.12	11	ENST00000394272.8	5
ENSG00000184508.12	11	ENST00000559898.5	3
ENSG00000184515.11	1	ENST00000333643.4	1
ENSG00000184517.12	3	ENST00000570010.6	3
ENSG00000184574.10	17	ENST00000329858.9	15
ENSG00000184574.10	17	ENST00000431922.1	1
ENSG00000184574.10	17	ENST00000540335.1	1
ENSG00000184575.12	7	ENST00000332707.10	7
ENSG00000184584.13	79	ENST00000330794.9	24
ENSG00000184584.13	79	ENST00000502362.2	3
ENSG00000184584.13	79	ENST00000503287.5	5
ENSG00000184584.13	79	ENST00000509573.5	2
ENSG00000184584.13	79	ENST00000510817.2	2
ENSG00000184584.13	79	ENST00000512606.6	5
ENSG00000184584.13	79	ENST00000514119.6	1
ENSG00000184584.13	79	ENST00000651699.1	20
ENSG00000184584.13	79	ENST00000652110.1	4
ENSG00000184584.13	79	ENST00000652271.1	8
ENSG00000184584.13	79	ENST00000652293.1	4
ENSG00000184584.13	79	ENST00000652640.1	1
ENSG00000184588.18	60	ENST00000371045.9	43
ENSG00000184588.18	60	ENST00000480109.2	15
ENSG00000184588.18	60	ENST00000526197.5	1
ENSG00000184588.18	60	ENST00000531025.5	1
ENSG00000184602.6	78	ENST00000329565.6	78
ENSG00000184613.11	33	ENST00000395487.6	23
ENSG00000184613.11	33	ENST00000452445.6	10
ENSG00000184634.16	118	ENST00000333646.10	72
ENSG00000184634.16	118	ENST00000374080.8	43
ENSG00000184634.16	118	ENST00000374102.5	3
ENSG00000184635.16	5	ENST00000343769.6	5
ENSG00000184640.19	403	ENST00000423034.6	1
ENSG00000184640.19	403	ENST00000427180.5	114
ENSG00000184640.19	403	ENST00000427674.6	15
ENSG00000184640.19	403	ENST00000541152.6	8
ENSG00000184640.19	403	ENST00000585930.5	3
ENSG00000184640.19	403	ENST00000589246.1	8
ENSG00000184640.19	403	ENST00000591088.5	235
ENSG00000184640.19	403	ENST00000592951.5	19
ENSG00000184677.18	36	ENST00000375647.5	36
ENSG00000184702.20	23	ENST00000383045.7	23
ENSG00000184708.18	23	ENST00000330125.10	7
ENSG00000184708.18	23	ENST00000397523.5	2
ENSG00000184708.18	23	ENST00000397525.5	12
ENSG00000184708.18	23	ENST00000495101.5	2
ENSG00000184719.12	5	ENST00000331772.9	3
ENSG00000184719.12	5	ENST00000437752.2	2
ENSG00000184730.11	86	ENST00000564831.6	86
ENSG00000184743.13	15	ENST00000398868.8	4
ENSG00000184743.13	15	ENST00000538786.1	11
ENSG00000184752.13	19	ENST00000327772.7	16
ENSG00000184752.13	19	ENST00000547986.5	3
ENSG00000184787.19	102	ENST00000330942.9	4
ENSG00000184787.19	102	ENST00000345496.7	92
ENSG00000184787.19	102	ENST00000462569.5	1
ENSG00000184787.19	102	ENST00000481546.1	4
ENSG00000184787.19	102	ENST00000491513.5	1
ENSG00000184792.16	11	ENST00000431368.5	11
ENSG00000184831.14	3	ENST00000379226.9	2
ENSG00000184831.14	3	ENST00000633372.1	1
ENSG00000184840.12	268	ENST00000332598.7	262
ENSG00000184840.12	268	ENST00000507723.1	1
ENSG00000184840.12	268	ENST00000510499.1	1
ENSG00000184840.12	268	ENST00000513799.5	4
ENSG00000184857.8	9	ENST00000333050.7	9
ENSG00000184860.10	3	ENST00000328945.7	3
ENSG00000184863.11	12	ENST00000287912.7	9
ENSG00000184863.11	12	ENST00000341148.7	3
ENSG00000184867.14	2	ENST00000356824.9	1
ENSG00000184867.14	2	ENST00000433318.5	1
ENSG00000184887.13	3	ENST00000463376.6	3
ENSG00000184900.16	137	ENST00000332859.11	137
ENSG00000184903.10	7	ENST00000331762.7	3
ENSG00000184903.10	7	ENST00000450877.5	4
ENSG00000184922.14	116	ENST00000328118.7	1
ENSG00000184922.14	116	ENST00000331495.8	5
ENSG00000184922.14	116	ENST00000585852.5	4
ENSG00000184922.14	116	ENST00000586092.1	1
ENSG00000184922.14	116	ENST00000586643.5	2
ENSG00000184922.14	116	ENST00000587489.5	93
ENSG00000184922.14	116	ENST00000592006.5	1
ENSG00000184922.14	116	ENST00000592527.1	9
ENSG00000184923.12	1	ENST00000381707.6	1
ENSG00000184924.5	3	ENST00000328379.5	3
ENSG00000184939.16	4	ENST00000564558.5	1
ENSG00000184939.16	4	ENST00000566573.5	1
ENSG00000184939.16	4	ENST00000569323.5	1
ENSG00000184939.16	4	ENST00000570495.5	1
ENSG00000184967.7	8	ENST00000330579.6	7
ENSG00000184967.7	8	ENST00000538784.2	1
ENSG00000184979.10	13	ENST00000215794.8	13
ENSG00000184983.11	88	ENST00000470753.1	1
ENSG00000184983.11	88	ENST00000498737.8	86
ENSG00000184983.11	88	ENST00000617763.1	1
ENSG00000184988.8	4	ENST00000541594.5	2
ENSG00000184988.8	4	ENST00000588693.5	1
ENSG00000184988.8	4	ENST00000592649.5	1
ENSG00000184990.13	3	ENST00000329967.11	2
ENSG00000184990.13	3	ENST00000535554.4	1
ENSG00000185000.12	17	ENST00000524965.5	4
ENSG00000185000.12	17	ENST00000528718.6	13
ENSG00000185009.12	53	ENST00000355264.8	28
ENSG00000185009.12	53	ENST00000372745.1	25
ENSG00000185010.15	8	ENST00000330287.10	8
ENSG00000185019.17	39	ENST00000217173.7	25
ENSG00000185019.17	39	ENST00000348031.6	14
ENSG00000185024.17	16	ENST00000392557.8	5
ENSG00000185024.17	16	ENST00000546997.1	4
ENSG00000185024.17	16	ENST00000547530.7	5
ENSG00000185024.17	16	ENST00000635152.1	2
ENSG00000185033.14	36	ENST00000332496.10	2
ENSG00000185033.14	36	ENST00000411539.6	3
ENSG00000185033.14	36	ENST00000558065.1	10
ENSG00000185033.14	36	ENST00000559074.5	11
ENSG00000185033.14	36	ENST00000559983.5	4
ENSG00000185033.14	36	ENST00000560089.5	5
ENSG00000185033.14	36	ENST00000561321.1	1
ENSG00000185043.12	36	ENST00000328649.11	27
ENSG00000185043.12	36	ENST00000612800.1	6
ENSG00000185043.12	36	ENST00000650306.1	3
ENSG00000185049.16	10	ENST00000382882.9	3
ENSG00000185049.16	10	ENST00000463820.5	3
ENSG00000185049.16	10	ENST00000467661.5	4
ENSG00000185052.12	3	ENST00000613834.1	3
ENSG00000185088.14	1	ENST00000330964.10	1
ENSG00000185101.13	24	ENST00000332826.7	16
ENSG00000185101.13	24	ENST00000524802.1	1
ENSG00000185101.13	24	ENST00000526142.5	1
ENSG00000185101.13	24	ENST00000528927.5	3
ENSG00000185101.13	24	ENST00000534161.5	3
ENSG00000185104.20	4	ENST00000371778.5	1
ENSG00000185104.20	4	ENST00000396153.7	3
ENSG00000185122.11	20	ENST00000527328.5	1
ENSG00000185122.11	20	ENST00000528838.6	12
ENSG00000185122.11	20	ENST00000532338.5	7
ENSG00000185158.12	14	ENST00000543378.6	6
ENSG00000185158.12	14	ENST00000578674.5	1
ENSG00000185158.12	14	ENST00000579094.1	1
ENSG00000185158.12	14	ENST00000581086.5	1
ENSG00000185158.12	14	ENST00000582117.1	4
ENSG00000185158.12	14	ENST00000584368.5	1
ENSG00000185163.10	4	ENST00000462829.2	4
ENSG00000185164.14	78	ENST00000543392.5	53
ENSG00000185164.14	78	ENST00000620440.4	11
ENSG00000185164.14	78	ENST00000621364.4	5
ENSG00000185164.14	78	ENST00000622306.4	9
ENSG00000185187.13	55	ENST00000332725.7	2
ENSG00000185187.13	55	ENST00000397632.7	3
ENSG00000185187.13	55	ENST00000431843.7	48
ENSG00000185187.13	55	ENST00000527987.1	1
ENSG00000185187.13	55	ENST00000534145.1	1
ENSG00000185189.18	2	ENST00000423469.6	1
ENSG00000185189.18	2	ENST00000442628.7	1
ENSG00000185198.11	4	ENST00000329267.8	2
ENSG00000185198.11	4	ENST00000613411.4	2
ENSG00000185201.16	77	ENST00000399817.8	19
ENSG00000185201.16	77	ENST00000527146.1	1
ENSG00000185201.16	77	ENST00000533141.1	2
ENSG00000185201.16	77	ENST00000602569.1	55
ENSG00000185215.11	95	ENST00000559255.1	54
ENSG00000185215.11	95	ENST00000559406.5	11
ENSG00000185215.11	95	ENST00000560428.1	1
ENSG00000185215.11	95	ENST00000560670.5	29
ENSG00000185220.12	5	ENST00000329291.6	3
ENSG00000185220.12	5	ENST00000355360.8	2
ENSG00000185236.12	181	ENST00000328024.11	177
ENSG00000185236.12	181	ENST00000594216.1	4
ENSG00000185238.13	4	ENST00000331079.11	4
ENSG00000185246.18	25	ENST00000355765.11	20
ENSG00000185246.18	25	ENST00000424478.5	1
ENSG00000185246.18	25	ENST00000554081.5	1
ENSG00000185246.18	25	ENST00000554439.5	3
ENSG00000185252.19	3	ENST00000400451.7	2
ENSG00000185252.19	3	ENST00000405993.2	1
ENSG00000185261.14	2	ENST00000329378.7	2
ENSG00000185262.9	1	ENST00000327490.8	1
ENSG00000185291.12	6	ENST00000331035.10	6
ENSG00000185291.12_PAR_Y	6	ENST00000331035.10_PAR_Y	6
ENSG00000185298.13	11	ENST00000329214.13	2
ENSG00000185298.13	11	ENST00000571916.1	4
ENSG00000185298.13	11	ENST00000574200.1	1
ENSG00000185298.13	11	ENST00000575223.5	4
ENSG00000185304.15	4	ENST00000398146.4	2
ENSG00000185304.15	4	ENST00000638730.1	2
ENSG00000185305.11	1	ENST00000504924.6	1
ENSG00000185324.22	25	ENST00000353379.12	12
ENSG00000185324.22	25	ENST00000472018.5	3
ENSG00000185324.22	25	ENST00000510811.6	10
ENSG00000185338.6	1	ENST00000332029.3	1
ENSG00000185339.9	33	ENST00000215838.8	32
ENSG00000185339.9	33	ENST00000450638.5	1
ENSG00000185340.15	5	ENST00000611648.2	1
ENSG00000185340.15	5	ENST00000616432.4	4
ENSG00000185344.15	32	ENST00000330342.8	21
ENSG00000185344.15	32	ENST00000534943.5	2
ENSG00000185344.15	32	ENST00000540368.6	1
ENSG00000185344.15	32	ENST00000543687.1	4
ENSG00000185344.15	32	ENST00000544833.1	1
ENSG00000185344.15	32	ENST00000545059.5	1
ENSG00000185344.15	32	ENST00000675344.1	2
ENSG00000185345.23	10	ENST00000612485.1	1
ENSG00000185345.23	10	ENST00000673871.1	1
ENSG00000185345.23	10	ENST00000674232.1	8
ENSG00000185347.18	5	ENST00000392522.7	2
ENSG00000185347.18	5	ENST00000392523.9	1
ENSG00000185347.18	5	ENST00000421892.5	1
ENSG00000185347.18	5	ENST00000551054.5	1
ENSG00000185359.13	301	ENST00000329138.9	300
ENSG00000185359.13	301	ENST00000575078.5	1
ENSG00000185361.9	1	ENST00000327473.9	1
ENSG00000185379.20	7	ENST00000335858.11	1
ENSG00000185379.20	7	ENST00000345365.10	5
ENSG00000185379.20	7	ENST00000586044.5	1
ENSG00000185404.16	80	ENST00000243810.10	21
ENSG00000185404.16	80	ENST00000415673.6	47
ENSG00000185404.16	80	ENST00000444636.5	7
ENSG00000185404.16	80	ENST00000458341.1	1
ENSG00000185404.16	80	ENST00000483728.5	4
ENSG00000185414.20	22	ENST00000338148.8	20
ENSG00000185414.20	22	ENST00000409145.5	1
ENSG00000185414.20	22	ENST00000409841.1	1
ENSG00000185418.16	10	ENST00000335968.8	8
ENSG00000185418.16	10	ENST00000558533.5	1
ENSG00000185418.16	10	ENST00000559492.1	1
ENSG00000185420.19	54	ENST00000366516.5	26
ENSG00000185420.19	54	ENST00000455277.2	2
ENSG00000185420.19	54	ENST00000470863.1	26
ENSG00000185432.12	13	ENST00000332160.5	13
ENSG00000185436.12	1	ENST00000327535.6	1
ENSG00000185475.11	49	ENST00000333449.9	46
ENSG00000185475.11	49	ENST00000526546.1	1
ENSG00000185475.11	49	ENST00000532345.1	1
ENSG00000185475.11	49	ENST00000533861.5	1
ENSG00000185477.5	1	ENST00000609438.2	1
ENSG00000185480.11	1	ENST00000412715.3	1
ENSG00000185482.8	9	ENST00000332782.7	9
ENSG00000185483.12	1	ENST00000545203.2	1
ENSG00000185485.14	7	ENST00000427841.5	2
ENSG00000185485.14	7	ENST00000435731.5	3
ENSG00000185485.14	7	ENST00000440850.5	2
ENSG00000185499.16	1	ENST00000368390.7	1
ENSG00000185504.17	12	ENST00000327787.13	3
ENSG00000185504.17	12	ENST00000425898.2	8
ENSG00000185504.17	12	ENST00000443656.6	1
ENSG00000185507.21	23	ENST00000348655.11	4
ENSG00000185507.21	23	ENST00000469048.6	3
ENSG00000185507.21	23	ENST00000525445.6	10
ENSG00000185507.21	23	ENST00000528413.6	2
ENSG00000185507.21	23	ENST00000532326.5	2
ENSG00000185507.21	23	ENST00000533182.5	2
ENSG00000185513.17	1	ENST00000648715.1	1
ENSG00000185515.14	6	ENST00000340647.8	6
ENSG00000185527.12	12	ENST00000571004.1	12
ENSG00000185591.10	4	ENST00000327443.9	3
ENSG00000185591.10	4	ENST00000426431.2	1
ENSG00000185596.16	1	ENST00000560956.1	1
ENSG00000185608.8	4	ENST00000333130.3	4
ENSG00000185614.7	2	ENST00000333323.6	2
ENSG00000185619.18	10	ENST00000362003.9	8
ENSG00000185619.18	10	ENST00000430644.5	1
ENSG00000185619.18	10	ENST00000470161.6	1
ENSG00000185621.11	2	ENST00000330198.8	1
ENSG00000185621.11	2	ENST00000420910.6	1
ENSG00000185624.15	82	ENST00000331483.9	32
ENSG00000185624.15	82	ENST00000415593.5	4
ENSG00000185624.15	82	ENST00000439918.6	13
ENSG00000185624.15	82	ENST00000473021.1	5
ENSG00000185624.15	82	ENST00000476482.1	23
ENSG00000185624.15	82	ENST00000571507.5	5
ENSG00000185627.18	113	ENST00000352303.9	1
ENSG00000185627.18	113	ENST00000382671.8	7
ENSG00000185627.18	113	ENST00000525665.5	1
ENSG00000185627.18	113	ENST00000526783.1	1
ENSG00000185627.18	113	ENST00000532097.6	103
ENSG00000185630.19	6	ENST00000485769.5	2
ENSG00000185630.19	6	ENST00000498497.2	1
ENSG00000185630.19	6	ENST00000540236.3	2
ENSG00000185630.19	6	ENST00000612123.3	1
ENSG00000185650.10	13500	ENST00000336440.3	34
ENSG00000185650.10	13500	ENST00000439696.3	13466
ENSG00000185651.15	348	ENST00000342192.9	338
ENSG00000185651.15	348	ENST00000496722.1	9
ENSG00000185651.15	348	ENST00000545681.2	1
ENSG00000185658.13	10	ENST00000341322.4	2
ENSG00000185658.13	10	ENST00000380800.7	3
ENSG00000185658.13	10	ENST00000424441.1	1
ENSG00000185658.13	10	ENST00000446924.5	4
ENSG00000185669.6	17	ENST00000332281.6	17
ENSG00000185670.9	3	ENST00000394807.5	3
ENSG00000185716.12	1	ENST00000568049.1	1
ENSG00000185721.13	93	ENST00000331457.9	93
ENSG00000185722.18	65	ENST00000341657.9	26
ENSG00000185722.18	65	ENST00000570535.5	20
ENSG00000185722.18	65	ENST00000572412.5	13
ENSG00000185722.18	65	ENST00000574367.5	5
ENSG00000185722.18	65	ENST00000648043.1	1
ENSG00000185728.17	112	ENST00000539294.6	86
ENSG00000185728.17	112	ENST00000617200.1	1
ENSG00000185728.17	112	ENST00000621413.4	8
ENSG00000185728.17	112	ENST00000621820.4	14
ENSG00000185728.17	112	ENST00000621957.4	3
ENSG00000185730.8	2	ENST00000330143.8	2
ENSG00000185745.10	77	ENST00000371804.4	77
ENSG00000185753.13	9	ENST00000327877.10	6
ENSG00000185753.13	9	ENST00000378421.1	3
ENSG00000185787.15	563	ENST00000331268.9	3
ENSG00000185787.15	563	ENST00000426013.7	527
ENSG00000185787.15	563	ENST00000557961.5	7
ENSG00000185787.15	563	ENST00000558502.5	18
ENSG00000185787.15	563	ENST00000559345.5	8
ENSG00000185798.8	5	ENST00000332629.7	4
ENSG00000185798.8	5	ENST00000425888.1	1
ENSG00000185800.12	1	ENST00000377735.7	1
ENSG00000185803.12	4	ENST00000527078.6	1
ENSG00000185803.12	4	ENST00000533662.2	1
ENSG00000185803.12	4	ENST00000643944.2	1
ENSG00000185803.12	4	ENST00000676358.1	1
ENSG00000185808.13	2	ENST00000399098.5	2
ENSG00000185811.19	372	ENST00000331340.8	58
ENSG00000185811.19	372	ENST00000343574.9	19
ENSG00000185811.19	372	ENST00000359197.9	6
ENSG00000185811.19	372	ENST00000413698.5	49
ENSG00000185811.19	372	ENST00000438033.5	12
ENSG00000185811.19	372	ENST00000439701.2	14
ENSG00000185811.19	372	ENST00000471793.1	136
ENSG00000185811.19	372	ENST00000484847.6	13
ENSG00000185811.19	372	ENST00000492782.6	15
ENSG00000185811.19	372	ENST00000641948.1	2
ENSG00000185811.19	372	ENST00000645066.1	48
ENSG00000185813.11	22	ENST00000538721.6	3
ENSG00000185813.11	22	ENST00000538936.7	14
ENSG00000185813.11	22	ENST00000571105.5	3
ENSG00000185813.11	22	ENST00000576343.5	2
ENSG00000185825.17	657	ENST00000345046.12	587
ENSG00000185825.17	657	ENST00000423827.5	1
ENSG00000185825.17	657	ENST00000458587.8	38
ENSG00000185825.17	657	ENST00000645802.1	24
ENSG00000185825.17	657	ENST00000646514.1	3
ENSG00000185825.17	657	ENST00000672675.1	4
ENSG00000185829.18	23	ENST00000336125.6	22
ENSG00000185829.18	23	ENST00000622488.6	1
ENSG00000185838.14	19	ENST00000329517.11	14
ENSG00000185838.14	19	ENST00000403325.5	2
ENSG00000185838.14	19	ENST00000460402.5	3
ENSG00000185862.7	480	ENST00000330927.5	477
ENSG00000185862.7	480	ENST00000577894.1	3
ENSG00000185875.13	23	ENST00000376356.5	16
ENSG00000185875.13	23	ENST00000524413.5	7
ENSG00000185880.13	33	ENST00000560141.2	32
ENSG00000185880.13	33	ENST00000561237.1	1
ENSG00000185883.12	825	ENST00000330398.9	814
ENSG00000185883.12	825	ENST00000564973.1	8
ENSG00000185883.12	825	ENST00000565223.1	1
ENSG00000185883.12	825	ENST00000568562.1	2
ENSG00000185885.16	57	ENST00000408968.4	57
ENSG00000185896.11	35	ENST00000332556.5	35
ENSG00000185897.7	3	ENST00000327809.5	3
ENSG00000185900.11	1	ENST00000331373.10	1
ENSG00000185905.4	3	ENST00000329410.4	3
ENSG00000185909.15	12	ENST00000332780.4	12
ENSG00000185917.14	8	ENST00000332131.9	5
ENSG00000185917.14	8	ENST00000469482.1	1
ENSG00000185917.14	8	ENST00000487297.5	2
ENSG00000185920.16	1	ENST00000546744.5	1
ENSG00000185946.16	12	ENST00000423855.7	9
ENSG00000185946.16	12	ENST00000531883.5	3
ENSG00000185947.15	20	ENST00000300870.15	18
ENSG00000185947.15	20	ENST00000562971.1	2
ENSG00000185950.9	7	ENST00000375856.5	7
ENSG00000185963.14	21	ENST00000356884.11	2
ENSG00000185963.14	21	ENST00000375512.3	19
ENSG00000185973.12	35	ENST00000334398.8	31
ENSG00000185973.12	35	ENST00000369439.4	4
