gene.id,chr,start,end,length,mean,median,sd,q0,q25,q50,q75,q100
ENSG00000285679.2,chrX,7928442,8374386,445944,NaN,,,,,,,
ENSG00000207628.3,chrX,8126964,8127061,97,NaN,,,,,,,
ENSG00000177504.10,chrX,8169943,8171267,1324,NaN,,,,,,,
ENSG00000205642.10,chrX,8464829,8466510,1681,NaN,,,,,,,
ENSG00000287171.1,chrX,8487164,8504564,17400,NaN,,,,,,,
ENSG00000011201.12,chrX,8528873,8732137,203264,NaN,,,,,,,
ENSG00000225574.1,chrX,8783513,8784461,948,NaN,,,,,,,
ENSG00000183304.10,chrX,8790794,8801383,10589,NaN,,,,,,,
ENSG00000231619.1,chrX,8856664,8857059,395,NaN,,,,,,,
ENSG00000229012.1,chrX,8863860,8867601,3741,NaN,,,,,,,
ENSG00000285896.1,chrX,8897641,8927153,29512,NaN,,,,,,,
ENSG00000225271.1,chrX,8980424,8982505,2081,NaN,,,,,,,
ENSG00000177138.17,chrX,9024231,9295682,271451,NaN,,,,,,,
ENSG00000200852.1,chrX,9133827,9133946,119,NaN,,,,,,,
ENSG00000219870.2,chrX,9179384,9179606,222,NaN,,,,,,,
ENSG00000228543.1,chrX,9249919,9275206,25287,NaN,,,,,,,
ENSG00000232111.2,chrX,9402750,9404802,2052,NaN,,,,,,,
ENSG00000282306.1,chrX,9404953,9405731,778,NaN,,,,,,,
ENSG00000282501.1,chrX,9406024,9406778,754,NaN,,,,,,,
ENSG00000282358.1,chrX,9406951,9407708,757,NaN,,,,,,,
ENSG00000282668.1,chrX,9407860,9408638,778,NaN,,,,,,,
ENSG00000282299.1,chrX,9408817,9409571,754,NaN,,,,,,,
ENSG00000282697.1,chrX,9409747,9410501,754,NaN,,,,,,,
ENSG00000282222.1,chrX,9410788,9411545,757,NaN,,,,,,,
ENSG00000281955.1,chrX,9411700,9412478,778,NaN,,,,,,,
ENSG00000281941.1,chrX,9412771,9413522,751,NaN,,,,,,,
ENSG00000282300.1,chrX,9413815,9414569,754,NaN,,,,,,,
ENSG00000101849.17,chrX,9463294,9741037,277743,NaN,,,,,,,
ENSG00000101850.13,chrX,9725345,9786297,60952,NaN,,,,,,,
ENSG00000146950.13,chrX,9786428,9949443,163015,NaN,,,,,,,
ENSG00000215319.2,chrX,9818238,9819469,1231,NaN,,,,,,,
ENSG00000230326.1,chrX,9865092,9865543,451,NaN,,,,,,,
ENSG00000206844.1,chrX,9874600,9874701,101,NaN,,,,,,,
ENSG00000234469.4,chrX,9967357,9968352,995,NaN,,,,,,,
ENSG00000047644.19,chrX,10015253,10144474,129221,NaN,,,,,,,
ENSG00000225076.1,chrX,10024841,10038654,13813,NaN,,,,,,,
ENSG00000202469.1,chrX,10061221,10061323,102,NaN,,,,,,,
ENSG00000073464.13,chrX,10156974,10237660,80686,NaN,,,,,,,
ENSG00000227042.1,chrX,10242338,10365323,122985,NaN,,,,,,,
ENSG00000101871.16,chrX,10445309,10833654,388345,5.31,1,6.56,1,1,1,9,18
ENSG00000207202.1,chrX,10582816,10582919,103,NaN,,,,,,,
ENSG00000234129.8,chrX,10847577,11111220,263643,1.24,1,0.43,1,1,1,1,2
ENSG00000004961.15,chrX,11111300,11123086,11786,27.99,31,10.62,1,22,31,37,53
ENSG00000207151.1,chrX,11116091,11116193,102,41,41,0,41,41,41,41,41
ENSG00000047648.23,chrX,11117650,11665920,548270,2.73,2,3.02,1,2,2,2,45
ENSG00000278218.1,chrX,11148583,11148769,186,3,3,0,3,3,3,3,3
ENSG00000275194.1,chrX,11221347,11225731,4384,2,2,0,2,2,2,2,2
ENSG00000125363.14,chrX,11293412,11300761,7349,2,2,0,2,2,2,2,2
ENSG00000263652.1,chrX,11318613,11318686,73,2,2,0,2,2,2,2,2
ENSG00000232392.1,chrX,11334232,11335901,1669,2,2,0,2,2,2,2,2
ENSG00000282840.1,chrX,11668400,11757718,89318,1.73,2,0.54,1,1,2,2,3
ENSG00000223418.1,chrX,11704122,11705590,1468,NaN,,,,,,,
ENSG00000005302.19,chrX,11758158,11775772,17614,77.57,77,24.79,1,68,77,91,124
ENSG00000169933.16,chrX,11822422,12724523,902101,1.67,1,1.13,1,1,1,3,4
ENSG00000206792.1,chrX,12054823,12054926,103,NaN,,,,,,,
ENSG00000206795.1,chrX,12149125,12149238,113,NaN,,,,,,,
ENSG00000223487.1,chrX,12373166,12375133,1967,NaN,,,,,,,
ENSG00000231211.2,chrX,12395756,12396167,411,NaN,,,,,,,
ENSG00000273800.1,chrX,12583414,12583526,112,NaN,,,,,,,
ENSG00000271814.1,chrX,12614002,12614197,195,NaN,,,,,,,
ENSG00000101911.13,chrX,12791354,12824222,32868,33.9,33,9.62,1,30,33,46,60
ENSG00000229083.1,chrX,12825839,12826833,994,NaN,,,,,,,
ENSG00000230691.1,chrX,12844864,12845430,566,NaN,,,,,,,
ENSG00000196664.5,chrX,12867071,12890361,23290,13.42,14,2.87,1,14,14,14,28
ENSG00000233338.1,chrX,12902816,12908333,5517,35.63,1,52.19,1,1,1,114,121
ENSG00000101916.12,chrX,12906619,12923169,16550,110.41,112,17.85,1,99,112,118,218
ENSG00000205542.11,chrX,12975109,12977227,2118,7814.15,8003,903.83,16,7993,8003,8010,8042
ENSG00000187268.12,chrX,13035616,13044682,9066,NaN,,,,,,,
ENSG00000261030.1,chrX,13093659,13094573,914,NaN,,,,,,,
ENSG00000235385.2,chrX,13266047,13303452,37405,NaN,,,,,,,
ENSG00000231216.1,chrX,13310651,13319933,9282,NaN,,,,,,,
ENSG00000123594.5,chrX,13318235,13320399,2164,NaN,,,,,,,
ENSG00000235592.1,chrX,13327936,13329867,1931,NaN,,,,,,,
ENSG00000226985.7,chrX,13333951,13403035,69084,NaN,,,,,,,
ENSG00000197582.5,chrX,13378734,13379340,606,NaN,,,,,,,
ENSG00000198759.12,chrX,13569600,13633575,63975,NaN,,,,,,,
ENSG00000233357.2,chrX,13574745,13575066,321,NaN,,,,,,,
ENSG00000283493.1,chrX,13590291,13590346,55,NaN,,,,,,,
ENSG00000199622.1,chrX,13596235,13596548,313,NaN,,,,,,,
ENSG00000176896.8,chrX,13653188,13681964,28776,NaN,,,,,,,
ENSG00000123595.8,chrX,13689127,13710504,21377,NaN,,,,,,,
ENSG00000196459.14,chrX,13712243,13734635,22392,NaN,,,,,,,
ENSG00000046651.15,chrX,13734744,13769357,34613,NaN,,,,,,,
ENSG00000046653.15,chrX,13770938,13938638,167700,NaN,,,,,,,
ENSG00000233535.1,chrX,13955392,13963904,8512,NaN,,,,,,,
ENSG00000212663.2,chrX,13980065,13988820,8755,NaN,,,,,,,
ENSG00000046647.13,chrX,14008278,14029893,21615,NaN,,,,,,,
ENSG00000233247.3,chrX,14244381,14244928,547,NaN,,,,,,,
ENSG00000101958.14,chrX,14529297,14731812,202515,1,1,0,1,1,1,1,1
ENSG00000231066.3,chrX,14834475,14835319,844,3.19,3,1.44,2,2,3,4,7
ENSG00000181544.15,chrX,14835960,14873069,37109,2.23,2,1.4,1,1,2,3,10
ENSG00000130150.12,chrX,14873420,14922327,48907,50.44,48,9.77,1,46,48,59,94
ENSG00000235929.1,chrX,14977958,14978463,505,NaN,,,,,,,
ENSG00000236929.2,chrX,15117436,15117768,332,NaN,,,,,,,
ENSG00000102048.16,chrX,15235287,15270467,35180,1.49,1,1.33,1,1,1,1,6
ENSG00000165192.14,chrX,15281696,15315640,33944,1,1,0,1,1,1,1,1
ENSG00000165195.16,chrX,15319451,15335554,16103,7.32,7,3.22,1,5,7,10,17
ENSG00000165197.5,chrX,15345595,15384413,38818,NaN,,,,,,,
ENSG00000087842.11,chrX,15384798,15493564,108766,1,1,0,1,1,1,1,1
ENSG00000102010.15,chrX,15464245,15556529,92284,3.29,3,1.78,1,2,3,4,14
ENSG00000130234.11,chrX,15561032,15602148,41116,NaN,,,,,,,
ENSG00000285602.1,chrX,15561046,15675608,114562,1.46,1,0.78,1,1,1,2,3
ENSG00000225833.1,chrX,15602880,15621484,18604,NaN,,,,,,,
ENSG00000147003.7,chrX,15627317,15675012,47695,1.82,1,0.94,1,1,1,3,3
ENSG00000237539.1,chrX,15646166,15646875,709,NaN,,,,,,,
ENSG00000186312.10,chrX,15674931,15703724,28793,19.35,21,5.01,1,17,21,23,40
ENSG00000169239.13,chrX,15688829,15788411,99582,17.41,14,7.17,1,13,14,23,41
ENSG00000279413.1,chrX,15702601,15703243,642,22.62,22,5.26,14,20,22,24,40
ENSG00000200620.1,chrX,15716207,15716346,139,NaN,,,,,,,
ENSG00000281371.1,chrX,15785715,15787589,1874,6.04,5,3.68,1,3,5,9,15
ENSG00000169249.13,chrX,15790471,15823260,32789,33.84,37,7.54,1,27,37,39,58
ENSG00000182287.15,chrX,15825805,15854931,29126,266.97,290,46.67,1,244,290,294,361
ENSG00000200566.1,chrX,15916188,15916303,115,NaN,,,,,,,
ENSG00000226536.1,chrX,15917547,15918631,1084,NaN,,,,,,,
ENSG00000126010.6,chrX,16123564,16153518,29954,1.01,1,0.08,1,1,1,1,3
ENSG00000238178.7,chrX,16152940,16170869,17929,1.36,1,0.68,1,1,1,1,3
ENSG00000182798.10,chrX,16167480,16171464,3984,1,1,0,1,1,1,1,1
ENSG00000215313.3,chrX,16198427,16199289,862,NaN,,,,,,,
ENSG00000235071.1,chrX,16474341,16475340,999,NaN,,,,,,,
ENSG00000239333.3,chrX,16539136,16539439,303,NaN,,,,,,,
ENSG00000047230.15,chrX,16587998,16712936,124938,4.1,4,2.11,1,3,4,6,16
ENSG00000265144.1,chrX,16627011,16627085,74,NaN,,,,,,,
ENSG00000169906.5,chrX,16650157,16654670,4513,4,4,0,4,4,4,4,4
ENSG00000169895.6,chrX,16719611,16765340,45729,32.53,35,10.45,1,30,35,40,54
ENSG00000238709.1,chrX,16767843,16767905,62,NaN,,,,,,,
ENSG00000086712.13,chrX,16786431,16844519,58088,9.8,8,3.63,1,8,8,11,31
ENSG00000230180.1,chrX,16803232,16803353,121,8,8,0,8,8,8,8,8
ENSG00000102054.18,chrX,16839282,16870362,31080,70.85,83,29.33,1,64,83,93,153
ENSG00000222736.1,chrX,16875145,16875267,122,NaN,,,,,,,
ENSG00000223498.1,chrX,16897650,16898521,871,NaN,,,,,,,
ENSG00000199410.1,chrX,16912214,16912317,103,NaN,,,,,,,
ENSG00000169891.18,chrX,16946657,17153272,206615,22.88,28,13.52,1,4,28,32,64
ENSG00000201467.1,chrX,17044379,17044511,132,32,32,0,32,32,32,32,32
ENSG00000214322.3,chrX,17099781,17100239,458,33,33,0,33,33,33,33,33
ENSG00000214321.3,chrX,17282636,17283093,457,NaN,,,,,,,
ENSG00000238764.1,chrX,17357929,17358033,104,NaN,,,,,,,
ENSG00000188158.16,chrX,17375199,17735994,360795,4.96,5,1.52,1,5,5,5,18
ENSG00000265465.1,chrX,17425880,17425954,74,NaN,,,,,,,
ENSG00000235834.1,chrX,17528434,17587160,58726,5.04,5,0.33,1,5,5,5,9
ENSG00000230020.1,chrX,17552348,17557387,5039,5,5,0,5,5,5,5,5
ENSG00000226153.1,chrX,17705338,17705691,353,3.29,3,0.45,3,3,3,4,4
ENSG00000047634.15,chrX,17737448,17754988,17540,7.53,6,4.86,1,3,6,13,20
ENSG00000227873.1,chrX,17769004,17769398,394,NaN,,,,,,,
ENSG00000131831.18,chrX,17800048,17861337,61289,1.42,1,0.49,1,1,1,2,2
ENSG00000276467.1,chrX,17897710,17900333,2623,NaN,,,,,,,
ENSG00000225066.1,chrX,17933348,17934823,1475,NaN,,,,,,,
ENSG00000225882.1,chrX,17970196,18104644,134448,1,1,0,1,1,1,1,1
ENSG00000177324.14,chrX,18162930,18220886,57956,6.22,5,4,1,4,5,8,19
ENSG00000102098.19,chrX,18239312,18354688,115376,1.7,2,0.49,1,1,2,2,4
ENSG00000235211.4,chrX,18341215,18341346,131,NaN,,,,,,,
ENSG00000207025.1,chrX,18395993,18396095,102,NaN,,,,,,,
ENSG00000008086.13,chrX,18425582,18653629,228047,4.14,4,1.72,1,3,4,4,17
ENSG00000236187.1,chrX,18535078,18536120,1042,4,4,0,4,4,4,4,4
ENSG00000102104.9,chrX,18639687,18672108,32421,1,1,0,1,1,1,1,1
ENSG00000086717.18,chrX,18675908,18827921,152013,1.97,2,0.3,1,2,2,2,4
ENSG00000237221.1,chrX,18688642,18691604,2962,4,4,0,4,4,4,4,4
ENSG00000196564.4,chrX,18838708,18839452,744,NaN,,,,,,,
ENSG00000224224.1,chrX,18865770,18866554,784,NaN,,,,,,,
ENSG00000237836.6,chrX,18890295,18894974,4679,30.99,17,28.68,1,3,17,58,84
ENSG00000044446.12,chrX,18892297,18984114,91817,46.53,51,12.19,2,35,51,55,84
ENSG00000266710.2,chrX,18915242,18915535,293,63,63,0,63,63,63,63,63
ENSG00000286724.1,chrX,18984290,19060329,76039,3.35,4,1.16,1,2,4,4,17
ENSG00000173698.18,chrX,18989306,19122637,133331,3.32,4,1.05,1,2,4,4,6
ENSG00000131828.14,chrX,19343892,19361718,17826,45.19,41,19.65,1,32,41,65,88
ENSG00000180815.14,chrX,19360055,19515261,155206,3.62,4,2.93,1,1,4,4,33
ENSG00000202144.1,chrX,19376773,19376875,102,NaN,,,,,,,
ENSG00000275800.1,chrX,19496377,19497721,1344,NaN,,,,,,,
ENSG00000147010.18,chrX,19533976,19887600,353624,187.69,161,58.99,2,141,161,224,339
ENSG00000173681.16,chrX,19912859,19970298,57439,8.13,8,3.31,1,6,8,11,24
ENSG00000206663.1,chrX,19985057,19985159,102,4.03,5,1.41,2,2,5,5,5
ENSG00000184368.16,chrX,20006712,20116907,110195,1,1,0,1,1,1,1,1
ENSG00000264566.3,chrX,20017087,20017187,100,NaN,,,,,,,
ENSG00000173674.11,chrX,20124524,20141838,17314,48.62,60,17.44,1,42,60,61,79
ENSG00000201882.1,chrX,20136065,20136135,70,61,61,0,61,61,61,61,61
ENSG00000201592.1,chrX,20136305,20136385,80,61.78,62,0.42,61,62,62,62,62
ENSG00000225037.1,chrX,20139967,20140444,477,60.65,60,0.75,60,60,60,61,62
ENSG00000177189.14,chrX,20149910,20267519,117609,95.01,84,22.69,1,77,84,114,177
ENSG00000283631.1,chrX,20311837,20317783,5946,1,1,0,1,1,1,1,1
ENSG00000283400.1,chrX,20443325,20492349,49024,NaN,,,,,,,
ENSG00000252978.1,chrX,20452107,20452431,324,NaN,,,,,,,
ENSG00000283380.1,chrX,20769717,21374265,604548,1.17,1,0.38,1,1,1,1,2
ENSG00000283546.1,chrX,21131495,21163726,32231,NaN,,,,,,,
ENSG00000206716.1,chrX,21214636,21214743,107,NaN,,,,,,,
ENSG00000149970.16,chrX,21372800,21654695,281895,2.92,3,2.25,1,1,3,4,9
ENSG00000231913.1,chrX,21421821,21422294,473,4,4,0,4,4,4,4,4
ENSG00000185915.5,chrX,21654689,21658330,3641,2.03,2,1.22,1,1,2,3,6
ENSG00000091482.8,chrX,21705977,21758116,52139,NaN,,,,,,,
ENSG00000012174.12,chrX,21839616,21885423,45807,6.39,6,2.84,1,4,6,8,15
ENSG00000275681.1,chrX,21841793,21841961,168,4,4,0,4,4,4,4,4
ENSG00000230797.3,chrX,21855986,21858740,2754,9.23,9,1.14,8,8,9,10,12
ENSG00000206639.1,chrX,21872706,21872808,102,6,6,0,6,6,6,6,6
ENSG00000271286.1,chrX,21939460,21940160,700,NaN,,,,,,,
ENSG00000102172.16,chrX,21940708,21994837,54129,63.88,58,12.13,1,58,58,61,106
ENSG00000102174.9,chrX,22032324,22251310,218986,1.03,1,0.19,1,1,1,1,3
ENSG00000224204.1,chrX,22162732,22172983,10251,NaN,,,,,,,
ENSG00000233067.4,chrX,22191894,22235358,43464,1,1,0,1,1,1,1,1
ENSG00000288546.1,chrX,22259796,23293146,1033350,6.6,3,6.37,1,1,3,12,23
ENSG00000175809.6,chrX,22272912,22274461,1549,NaN,,,,,,,
ENSG00000231846.1,chrX,22428131,22494713,66582,NaN,,,,,,,
ENSG00000224396.1,chrX,22435597,22436818,1221,NaN,,,,,,,
ENSG00000201095.1,chrX,22527834,22527941,107,NaN,,,,,,,
ENSG00000231011.1,chrX,22616743,22617143,400,NaN,,,,,,,
ENSG00000237019.1,chrX,22698456,22768966,70510,NaN,,,,,,,
ENSG00000184735.7,chrX,22999959,23003589,3630,NaN,,,,,,,
ENSG00000174028.6,chrX,23075757,23076767,1010,10.44,11,5.95,1,5,11,16,22
ENSG00000228610.1,chrX,23198338,23198690,352,NaN,,,,,,,
ENSG00000165186.12,chrX,23334848,23404374,69526,NaN,,,,,,,
ENSG00000226774.1,chrX,23351012,23351450,438,NaN,,,,,,,
ENSG00000123131.13,chrX,23664261,23686397,22136,39.36,40,15.5,1,38,40,50,68
ENSG00000123130.17,chrX,23701054,23766475,65421,49.19,51,18.41,1,44,51,56,91
ENSG00000233785.1,chrX,23772991,23782956,9965,1,1,0,1,1,1,1,1
ENSG00000202272.1,chrX,23782209,23782310,101,1,1,0,1,1,1,1,1
ENSG00000130066.16,chrX,23783172,23786226,3054,649.35,659,157.57,3,611,659,736,1029
ENSG00000184831.14,chrX,23833352,23907938,74586,13.7,7,28.42,1,7,7,9,222
ENSG00000238103.4,chrX,23836741,23837321,580,109.93,107,61.75,8,58,107,132,222
ENSG00000165182.12,chrX,23908005,23939509,31504,NaN,,,,,,,
ENSG00000174010.9,chrX,23983719,24027186,43467,NaN,,,,,,,
ENSG00000130741.11,chrX,24054945,24078810,23865,NaN,,,,,,,
ENSG00000201407.1,chrX,24133185,24133317,132,NaN,,,,,,,
ENSG00000234230.1,chrX,24146224,24149654,3430,NaN,,,,,,,
ENSG00000005889.15,chrX,24149172,24216255,67083,NaN,,,,,,,
ENSG00000223611.5,chrX,24310906,24313315,2409,NaN,,,,,,,
ENSG00000223731.2,chrX,24362760,24365378,2618,NaN,,,,,,,
ENSG00000225071.1,chrX,24429572,24429920,348,19.57,7,19.98,1,1,7,44,49
ENSG00000067992.16,chrX,24465269,24550466,85197,34.88,38,9.49,1,31,38,41,61
ENSG00000214124.3,chrX,24513449,24513687,238,41,41,0,41,41,41,41,41
ENSG00000102230.14,chrX,24558086,24672677,114591,1.34,1,0.5,1,1,1,2,4
ENSG00000226222.3,chrX,24632256,24632601,345,NaN,,,,,,,
ENSG00000236836.1,chrX,24650072,24658237,8165,NaN,,,,,,,
ENSG00000236487.2,chrX,24681908,24682634,726,NaN,,,,,,,
ENSG00000101868.12,chrX,24693908,24996986,303078,4.82,5,2.52,1,5,5,5,59
ENSG00000251869.1,chrX,24744440,24744570,130,NaN,,,,,,,
ENSG00000232472.1,chrX,24788391,24789069,678,23.79,8,21.8,5,7,8,50,59
ENSG00000004848.8,chrX,25003693,25016420,12727,NaN,,,,,,,
ENSG00000214111.3,chrX,25029544,25030235,691,NaN,,,,,,,
ENSG00000240439.3,chrX,25060648,25060939,291,NaN,,,,,,,
ENSG00000176812.7,chrX,25194380,25195207,827,NaN,,,,,,,
ENSG00000229310.1,chrX,25591352,25591808,456,NaN,,,,,,,
ENSG00000228519.3,chrX,25645721,25646327,606,NaN,,,,,,,
ENSG00000233403.1,chrX,25878338,25893544,15206,NaN,,,,,,,
ENSG00000176774.6,chrX,26138342,26140736,2394,NaN,,,,,,,
ENSG00000232446.1,chrX,26147773,26148281,508,NaN,,,,,,,
ENSG00000232030.3,chrX,26160600,26161824,1224,NaN,,,,,,,
ENSG00000227511.1,chrX,26170051,26170913,862,NaN,,,,,,,
ENSG00000176746.6,chrX,26192439,26195646,3207,NaN,,,,,,,
ENSG00000232644.1,chrX,26200041,26200647,606,NaN,,,,,,,
ENSG00000188408.5,chrX,26216168,26218270,2102,NaN,,,,,,,
ENSG00000237171.1,chrX,26223902,26224658,756,NaN,,,,,,,
ENSG00000228464.1,chrX,26345235,26346242,1007,NaN,,,,,,,
ENSG00000231388.1,chrX,26496935,26505603,8668,NaN,,,,,,,
ENSG00000259849.2,chrX,26557674,26881029,323355,NaN,,,,,,,
ENSG00000236160.1,chrX,26657290,26657507,217,NaN,,,,,,,
ENSG00000216938.3,chrX,26686025,26687955,1930,NaN,,,,,,,
ENSG00000236683.3,chrX,26748028,26749090,1062,NaN,,,,,,,
ENSG00000252491.1,chrX,26790141,26790286,145,NaN,,,,,,,
ENSG00000242021.2,chrX,27042906,27176298,133392,NaN,,,,,,,
ENSG00000228933.8,chrX,27174919,27399006,224087,NaN,,,,,,,
ENSG00000233807.1,chrX,27218130,27218678,548,NaN,,,,,,,
ENSG00000252486.1,chrX,27252118,27252235,117,NaN,,,,,,,
ENSG00000235642.1,chrX,27427776,27428231,455,NaN,,,,,,,
ENSG00000224960.5,chrX,27460206,27463341,3135,NaN,,,,,,,
ENSG00000223391.2,chrX,27517770,27517881,111,NaN,,,,,,,
ENSG00000238247.2,chrX,27517883,27519759,1876,NaN,,,,,,,
ENSG00000189186.10,chrX,27590381,27748821,158440,NaN,,,,,,,
ENSG00000177689.10,chrX,27807989,27823014,15025,NaN,,,,,,,
ENSG00000229731.1,chrX,27811884,27812902,1018,NaN,,,,,,,
ENSG00000226199.1,chrX,27832174,27833204,1030,NaN,,,,,,,
ENSG00000232834.1,chrX,27847587,27847939,352,NaN,,,,,,,
ENSG00000228345.2,chrX,27854322,27855353,1031,NaN,,,,,,,
ENSG00000233243.1,chrX,27863892,27864349,457,NaN,,,,,,,
ENSG00000224589.1,chrX,27893347,27894059,712,NaN,,,,,,,
ENSG00000226372.4,chrX,27977991,27981449,3458,NaN,,,,,,,
ENSG00000277569.1,chrX,28495554,28495663,109,NaN,,,,,,,
ENSG00000223742.1,chrX,28571531,28586395,14864,NaN,,,,,,,
ENSG00000169306.10,chrX,28587445,29956718,1369273,NaN,,,,,,,
ENSG00000226436.1,chrX,28659064,28659469,405,NaN,,,,,,,
ENSG00000201666.1,chrX,28924068,28924138,70,NaN,,,,,,,
ENSG00000237994.1,chrX,28942049,28942568,519,NaN,,,,,,,
ENSG00000201356.1,chrX,28982851,28982970,119,NaN,,,,,,,
ENSG00000227393.1,chrX,29369000,29369845,845,NaN,,,,,,,
ENSG00000264090.1,chrX,29574277,29574358,81,NaN,,,,,,,
ENSG00000227592.1,chrX,30017159,30017881,722,NaN,,,,,,,
ENSG00000270794.1,chrX,30209422,30210209,787,NaN,,,,,,,
ENSG00000099399.6,chrX,30215562,30220089,4527,NaN,,,,,,,
ENSG00000198798.5,chrX,30230435,30237492,7057,NaN,,,,,,,
ENSG00000120289.12,chrX,30241999,30244187,2188,NaN,,,,,,,
ENSG00000214107.8,chrX,30243729,30252040,8311,NaN,,,,,,,
ENSG00000276940.1,chrX,30290046,30290351,305,NaN,,,,,,,
ENSG00000169297.8,chrX,30304205,30309390,5185,NaN,,,,,,,
ENSG00000120280.6,chrX,30558808,30577766,18958,NaN,,,,,,,
ENSG00000178556.8,chrX,30617453,30617693,240,NaN,,,,,,,
ENSG00000232368.1,chrX,30630297,30630825,528,NaN,,,,,,,
ENSG00000198814.12,chrX,30653358,30731456,78098,75.46,76,4.07,68,72,76,77,86
ENSG00000229331.1,chrX,30671634,30672166,532,NaN,,,,,,,
ENSG00000241886.1,chrX,30698206,30721932,23726,75.46,76,4.07,68,72,76,77,86
ENSG00000243055.1,chrX,30699997,30724174,24177,75.46,76,4.07,68,72,76,77,86
ENSG00000277876.1,chrX,30821814,30823407,1593,NaN,,,,,,,
ENSG00000157625.15,chrX,30827441,30975084,147643,NaN,,,,,,,
ENSG00000231542.1,chrX,30834622,30835300,678,NaN,,,,,,,
ENSG00000235512.1,chrX,30854320,30854707,387,NaN,,,,,,,
ENSG00000132446.7,chrX,31071232,31072041,809,NaN,,,,,,,
ENSG00000198947.16,chrX,31097676,33339441,2241765,1,1,0,1,1,1,1,1
ENSG00000252903.2,chrX,31348191,31348296,105,NaN,,,,,,,
ENSG00000285900.1,chrX,31411032,31413701,2669,NaN,,,,,,,
ENSG00000222922.1,chrX,32102064,32102176,112,NaN,,,,,,,
ENSG00000236285.1,chrX,32205901,32206738,837,NaN,,,,,,,
ENSG00000263600.1,chrX,32583655,32583752,97,NaN,,,,,,,
ENSG00000221348.1,chrX,32641473,32641559,86,NaN,,,,,,,
ENSG00000236828.1,chrX,32754939,32756400,1461,NaN,,,,,,,
ENSG00000226781.1,chrX,33041394,33041721,327,NaN,,,,,,,
ENSG00000215310.2,chrX,33410943,33412173,1230,NaN,,,,,,,
ENSG00000287700.1,chrX,33718957,33726013,7056,NaN,,,,,,,
ENSG00000233928.6,chrX,33726336,34346527,620191,NaN,,,,,,,
ENSG00000185448.10,chrX,34129755,34132314,2559,NaN,,,,,,,
ENSG00000185638.9,chrX,34147035,34147586,551,NaN,,,,,,,
ENSG00000233571.1,chrX,34206724,34415537,208813,NaN,,,,,,,
ENSG00000236072.1,chrX,34387721,34388464,743,NaN,,,,,,,
ENSG00000271136.1,chrX,34516919,34517358,439,NaN,,,,,,,
ENSG00000147027.4,chrX,34627074,34657285,30211,NaN,,,,,,,
ENSG00000225384.1,chrX,34717439,34717992,553,NaN,,,,,,,
ENSG00000273704.1,chrX,34768326,34768688,362,NaN,,,,,,,
ENSG00000189132.6,chrX,34942795,34944915,2120,NaN,,,,,,,
ENSG00000229347.1,chrX,35058926,35059974,1048,NaN,,,,,,,
ENSG00000252411.1,chrX,35594172,35594273,101,NaN,,,,,,,
ENSG00000230227.4,chrX,35626141,35627064,923,NaN,,,,,,,
ENSG00000233663.1,chrX,35710910,35711942,1032,NaN,,,,,,,
ENSG00000271088.1,chrX,35741599,35744582,2983,NaN,,,,,,,
ENSG00000233880.1,chrX,35761498,35762479,981,NaN,,,,,,,
ENSG00000189023.10,chrX,35798341,35803735,5394,NaN,,,,,,,
ENSG00000271519.1,chrX,35864857,35869631,4774,NaN,,,,,,,
ENSG00000165164.14,chrX,35919733,36385317,465584,NaN,,,,,,,
ENSG00000206733.1,chrX,36021938,36022045,107,NaN,,,,,,,
ENSG00000229384.2,chrX,36211095,36211635,540,NaN,,,,,,,
ENSG00000226484.2,chrX,36365625,36440292,74667,NaN,,,,,,,
ENSG00000233921.2,chrX,36374792,36375183,391,NaN,,,,,,,
ENSG00000286475.1,chrX,36678677,36866689,188012,NaN,,,,,,,
ENSG00000249467.1,chrX,36719917,36720221,304,NaN,,,,,,,
ENSG00000275314.1,chrX,36794499,36795460,961,NaN,,,,,,,
ENSG00000235510.1,chrX,36957912,36958139,227,NaN,,,,,,,
ENSG00000223723.1,chrX,36962195,36963425,1230,NaN,,,,,,,
ENSG00000231069.1,chrX,36985522,36986093,571,NaN,,,,,,,
ENSG00000198173.5,chrX,37008365,37011664,3299,NaN,,,,,,,
ENSG00000243048.3,chrX,37043022,37043571,549,NaN,,,,,,,
ENSG00000214071.4,chrX,37077850,37078401,551,NaN,,,,,,,
ENSG00000233810.1,chrX,37291167,37292227,1060,NaN,,,,,,,
ENSG00000130962.18,chrX,37349308,37457292,107984,NaN,,,,,,,
ENSG00000250349.3,chrX,37349329,38687674,1338345,NaN,,,,,,,
ENSG00000241607.1,chrX,37441522,37442068,546,NaN,,,,,,,
ENSG00000219186.2,chrX,37492020,37492548,528,NaN,,,,,,,
ENSG00000234355.3,chrX,37505309,37505860,551,NaN,,,,,,,
ENSG00000174678.9,chrX,37541076,37545262,4186,NaN,,,,,,,
ENSG00000147036.12,chrX,37571568,37684463,112895,NaN,,,,,,,
ENSG00000047597.7,chrX,37685790,37732130,46340,NaN,,,,,,,
ENSG00000285944.2,chrX,37700004,37700277,273,NaN,,,,,,,
ENSG00000165168.8,chrX,37780058,37813461,33403,NaN,,,,,,,
ENSG00000165169.11,chrX,37836756,37847571,10815,NaN,,,,,,,
ENSG00000206983.1,chrX,37870108,37870215,107,NaN,,,,,,,
ENSG00000259977.1,chrX,37906146,37949405,43259,NaN,,,,,,,
